time,water level[cm]
2010.7397260273972,-90.52277267513273
2010.7424657534248,-90.82757267511624
2010.7452054794521,-90.82757267511624
2010.7479452054795,-90.82757267511624
2010.7506849315068,-91.13237267509976
2010.7534246575342,-92.35157267510658
2010.7561643835616,-95.70437267512898
2010.7589041095891,-93.5707726751134
2010.7616438356165,-94.18037267513864
2010.7643835616439,-92.6563726751192
2010.7671232876712,-94.18037267513864
2010.7698630136986,-94.18037267513864
2010.772602739726,-94.48517267512216
2010.7753424657535,-94.48517267512216
2010.7780821917809,-93.5707726751134
2010.7808219178082,-94.18037267513864
2010.7835616438356,-94.48517267512216
2010.786301369863,-94.78997267510567
2010.7890410958903,-95.09477267511829
2010.7917808219179,-95.70437267512898
2010.7945205479452,-95.39957267511636
2010.7972602739726,-95.09477267511829
2010.8,-96.31397267512511
2010.8027397260273,-96.61877267510863
2010.805479452055,-96.61877267510863
2010.8082191780823,-96.61877267510863
2010.8109589041096,-100.88597267512523
2010.813698630137,-87.4747726751084
2010.8164383561643,-92.04677267510851
2010.8191780821917,-95.09477267511829
2010.8219178082193,-96.00917267509794
2010.8246575342466,-95.09477267511829
2010.827397260274,-95.09477267511829
2010.8301369863013,-95.70437267512898
2010.8328767123287,-94.78997267510567
2010.835616438356,-94.48517267512216
2010.8383561643836,-94.78997267510567
2010.841095890411,-94.48517267512216
2010.8438356164384,-94.18037267513864
2010.8465753424657,-94.48517267512216
2010.849315068493,-96.00917267509794
2010.8520547945207,-91.43717267512693
2010.854794520548,-92.04677267510851
2010.8575342465754,-92.6563726751192
2010.8602739726027,-90.21797267512011
2010.86301369863,-92.96117267511727
2010.8657534246574,-91.74197267511045
2010.868493150685,-93.26597267512989
2010.8712328767124,-91.13237267509976
2010.8739726027397,-86.86517267512681
2010.876712328767,-93.26597267512989
2010.8794520547945,-92.35157267510658
2010.8821917808218,-93.87557267511147
2010.8849315068494,-94.18037267513864
2010.8876712328768,-94.18037267513864
2010.890410958904,-95.39957267511636
2010.8931506849315,-98.75237267510965
2010.8958904109588,-88.99877267511329
2010.8986301369864,-92.96117267511727
2010.9013698630138,-92.96117267511727
2010.9041095890411,-92.35157267510658
2010.9068493150685,-90.82757267511624
2010.9095890410958,-88.69397267512977
2010.9123287671232,-91.74197267511045
2010.9150684931508,-91.13237267509976
2010.9178082191781,-91.13237267509976
2010.9205479452055,-90.52277267513273
2010.9232876712329,-90.82757267511624
2010.9260273972602,-91.13237267509976
2010.9287671232876,-90.21797267512011
2010.9315068493152,-89.30357267514046
2010.9342465753425,-88.99877267511329
2010.9369863013699,-88.3891726751026
2010.9397260273972,-87.16997267511033
2010.9424657534246,-86.86517267512681
2010.945205479452,-86.25557267510158
2010.9479452054795,-85.64597267513454
2010.9506849315069,-84.73157267511124
2010.9534246575342,-80.46437267512374
2010.9561643835616,-82.59797267512477
2010.958904109589,-83.51237267510442
2010.9616438356165,-82.29317267511215
2010.964383561644,-82.90277267512283
2010.9671232876713,-79.54997267511499
2010.9698630136986,-79.24517267511692
2010.972602739726,-77.72117267512658
2010.9753424657533,-74.6731726751168
2010.978082191781,-74.06357267513522
2010.9808219178083,-72.8443726751284
2010.9835616438356,-72.53957267511578
2010.986301369863,-72.23477267511771
2010.9890410958903,-71.92997267510509
2010.9917808219177,-70.10117267513124
2010.9945205479453,-63.39557267510099
2010.9972602739726,-66.1387726751127
2011.0,-69.18677267510793
2011.0027397260274,-68.57717267512635
2011.0054794520547,-67.66277267513215
2011.0082191780823,-67.96757267511566
2011.0109589041097,-67.96757267511566
2011.013698630137,-67.05317267510691
2011.0164383561644,-67.35797267511953
2011.0191780821917,-67.05317267510691
2011.021917808219,-66.74837267510884
2011.0246575342467,-67.66277267513215
2011.027397260274,-67.35797267511953
2011.0301369863014,-66.74837267510884
2011.0328767123287,-66.44357267513988
2011.035616438356,-66.44357267513988
2011.0383561643835,-66.74837267510884
2011.041095890411,-67.05317267510691
2011.0438356164384,-66.44357267513988
2011.0465753424658,-66.44357267513988
2011.0493150684931,-62.176372675123275
2011.0520547945205,-64.30997267510975
2011.054794520548,-64.30997267510975
2011.0575342465754,-62.48117267512134
2011.0602739726028,-63.700372675128165
2011.0630136986301,-63.39557267510099
2011.0657534246575,-62.48117267512134
2011.0684931506848,-61.871572675110656
2011.0712328767124,-61.26197267511452
2011.0739726027398,-60.957172675131005
2011.0767123287671,-60.652372675103834
2011.0794520547945,-60.34757267512032
2011.0821917808219,-57.90917267509212
2011.0849315068492,-52.11797267511429
2011.0876712328768,-58.51877267511736
2011.0904109589042,-58.82357267512998
2011.0931506849315,-59.128372675113496
2011.0958904109589,-58.51877267511736
2011.0986301369862,-58.51877267511736
2011.1013698630136,-56.08037267513282
2011.1041095890412,-56.38517267511634
2011.1068493150685,-57.29957267512509
2011.109589041096,-57.60437267512316
2011.1123287671232,-57.60437267512316
2011.1150684931506,-57.60437267512316
2011.1178082191782,-56.99477267511247
2011.1205479452055,-56.38517267511634
2011.123287671233,-56.99477267511247
2011.1260273972603,-56.99477267511247
2011.1287671232876,-56.689972675114404
2011.131506849315,-55.77557267510565
2011.1342465753426,-54.55637267511338
2011.13698630137,-53.33717267512111
2011.1397260273973,-52.11797267511429
2011.1424657534246,-52.11797267511429
2011.145205479452,-51.20357267513464
2011.1479452054793,-50.898772675107466
2011.150684931507,-53.03237267510849
2011.1534246575343,-47.54597267512872
2011.1561643835616,-46.63157267510542
2011.158904109589,-48.15557267511031
2011.1616438356164,-47.54597267512872
2011.164383561644,-46.93637267511804
2011.1671232876713,-45.10757267511508
2011.1698630136987,-44.497972675118945
2011.172602739726,-44.193172675106325
2011.1753424657534,-43.88837267510826
2011.1780821917807,-40.84037267512758
2011.1808219178083,-39.92597267513338
2011.1835616438357,-41.14517267512565
2011.186301369863,-42.97397267512861
2011.1890410958904,-38.706772675097454
2011.1917808219177,-38.09717267513042
2011.194520547945,-39.31637267512269
2011.1972602739727,-38.40197267511394
2011.2,-37.487572675119736
2011.2027397260274,-34.74437267512258
2011.2054794520548,-34.13477267511189
2011.2082191780821,-36.57317267511098
2011.2109589041097,-39.31637267512269
2011.213698630137,-40.84037267512758
2011.2164383561644,-39.011572675110074
2011.2191780821918,-34.74437267512258
2011.2219178082191,-34.43957267512451
2011.2246575342465,-33.22037267513224
2011.227397260274,-32.61077267512155
2011.2301369863014,-32.91557267510507
2011.2328767123288,-28.95317267511564
2011.2356164383561,-25.600372675136896
2011.2383561643835,-28.343572675134055
2011.2410958904109,-27.73397267512337
2011.2438356164384,-27.124372675127233
2011.2465753424658,-26.819572675114614
2011.2493150684932,-24.990772675111657
2011.2520547945205,-21.028372675107676
2011.2547945205479,-25.295572675109725
2011.2575342465752,-22.857172675125184
2011.2602739726028,-24.381172675130074
2011.2630136986302,-22.857172675125184
2011.2657534246575,-20.41877267511154
2011.268493150685,-19.19957267511927
2011.2712328767122,-16.76117267512018
